class,aa_000,ac_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000,ad_000,cf_000,cg_000,ch_000,co_000,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000
neg,60950,0.0,0.0,0.0,0.0,0.0,0.0,5208.0,929874.0,5303838.0,6696730.0,2426124.0,103648.0,0.0,7206254.0,0.0,0.0,0.0,17786.0,27832.0,14130942.0,13092990.0,1505282.0,965332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14387642.0,1076744.0,1036.0,0.0,5448.0,876.0,1568.0,2108.0,5620.0,14551276.0,898516.0,10.0,0.0,0.0,9986634.0,2916454.0,579138.0,309960.0,298330.0,399578.0,844158.0,131170.0,0.0,0.0,15654340.0,0.0,258.0,230.0,20.0,7206254.0,141918.0,366448.0,1136704.0,110980.0,100940.0,113880.0,103720.0,60949.14,15654340.0,15654340.0,15686722.0,40427.0,536292.0,108314.0,1127180.0,15465422.0,1209600.0,0.0,5597889.6,9834891.84,21711.36,2.0,774.0,0.0,0.0,82692.0,773674.0,3122068.0,7395990.0,3903352.0,178014.0,9348.0,284.0,394.0,15654340.0,10394.0,1594.0,109154.0,6647850.0,856736.0,5133612.0,2656740.0,49342.0,0.0,0.0,22910.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,60396920.0,15434342.0,89324.0,63082.0,8846.0,0.0,0.0,252830.0,28228.0,15564960.0,2426706.0,0.0,0.0,0.0,0.0,1457200.0,2638.5,3150.0,9928410.0,2872176.0,1577948.0,554420.0,464428.0,63610.0,3778.0,332.0,320.0,0.0,0.0,0.0,,,,,,,,,,,,,,
neg,37978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,524716.0,1689102.0,347510.0,14790.0,0.0,1182564.0,0.0,0.0,0.0,0.0,0.0,2386558.0,2151424.0,272414.0,181838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8684.0,119782.0,809196.0,1638984.0,0.0,2930.0,444.0,1024.0,82840.0,1809734.0,674282.0,5392.0,0.0,0.0,0.0,812820.0,651728.0,254996.0,191192.0,160066.0,137370.0,328904.0,39570.0,0.0,0.0,2659692.0,0.0,472.0,64.0,0.0,1182564.0,30692.0,117744.0,153776.0,111520.0,133340.0,,20060.0,37977.44,2659692.0,2659692.0,2672820.0,12556.0,604974.0,20270.0,232980.0,2576646.0,1209600.0,0.0,2114299.2,0.0,457774.08,0.0,0.0,0.0,0.0,0.0,81402.0,649660.0,1294200.0,506840.0,38610.0,5490.0,444.0,0.0,2659692.0,6230.0,716.0,9898.0,300884.0,167006.0,1309328.0,753374.0,29210.0,0.0,0.0,2886.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36977580.0,1350.94,1634.0,490726.0,538538.0,286850.0,116368.0,184600.0,193598.0,119920.0,115504.0,427674.0,102868.0,0.0,0.0,,,,,,,,,,,,,,
neg,38912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,545992.0,1745232.0,365430.0,19626.0,394.0,1378092.0,0.0,46.0,0.0,0.0,0.0,2384108.0,2105208.0,465056.0,219570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336512.0,1336040.0,517648.0,488866.0,0.0,7688.0,6152.0,8872.0,64722.0,1935588.0,656032.0,12.0,0.0,0.0,0.0,1153456.0,401180.0,166256.0,118774.0,101120.0,118448.0,231168.0,386180.0,2484.0,0.0,2849926.0,1082.0,1006.0,3824.0,284.0,1378092.0,42622.0,239952.0,223482.0,204620.0,191700.0,1310700.0,61860.0,38912.5,2849926.0,2849926.0,2813516.0,17704.0,279988.0,38664.0,422680.0,2679066.0,1209600.0,0.0,2365309.44,0.0,309066.24,,,0.0,0.0,0.0,12386.0,1006056.0,1435470.0,198718.0,21892.0,4330.0,214.0,0.0,2849926.0,2966.0,586.0,198332.0,145700.0,370010.0,1824828.0,129500.0,7142.0,2.0,0.0,2292.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21246.0,40824.0,8370.0,0.0,0.0,106138.0,21206.0,2253480.0,428000.0,0.0,23916.0,0.0,0.0,9107190.0,,,334392.0,621752.0,395652.0,172206.0,323088.0,281116.0,215948.0,176820.0,156354.0,1738.0,0.0,0.0,,,,,,,,,,,,,,
neg,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2294.0,1580.0,1038.0,0.0,0.0,0.0,1562.0,0.0,248.0,0.0,586.0,1182.0,18602.0,17314.0,4434.0,106.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4912.0,0.0,976.0,16.0,20.0,54.0,3836.0,10.0,0.0,0.0,0.0,0.0,2848.0,1052.0,170.0,178.0,102.0,92.0,176.0,294.0,0.0,0.0,23646.0,0.0,6.0,2.0,2.0,1562.0,164.0,2944.0,1476.0,,,,4280.0,15.5,23646.0,23646.0,24636.0,21.0,630.0,2282.0,23440.0,4912.0,1209600.0,0.0,2270.4,0.0,1706.88,,,0.0,0.0,1844.0,1158.0,888.0,408.0,614.0,0.0,0.0,0.0,6.0,23646.0,950.0,10.0,18.0,24.0,478.0,556.0,2330.0,546.0,0.0,0.0,38.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,644.0,142.0,82.0,22.0,6960.0,1024.0,8970.0,20.0,0.0,0.0,0.0,,,2842.0,1698.0,156.0,42.0,86.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
neg,48,34.0,0.0,0.0,0.0,0.0,242.0,7588.0,9116.0,3368.0,1538.0,0.0,0.0,0.0,4452.0,0.0,0.0,0.0,5440.0,8168.0,12610.0,13206.0,9362.0,1944.0,0.0,0.0,0.0,0.0,58.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,21608.0,0.0,68.0,4.0,6.0,600.0,606.0,458.0,8122.0,196.0,11792.0,0.0,18632.0,1546.0,436.0,208.0,150.0,206.0,106.0,412.0,126.0,30.0,27446.0,2.0,12.0,0.0,2.0,4452.0,266.0,3648.0,5688.0,,,,9100.0,48.64,27446.0,27446.0,28892.0,65.0,0.0,2570.0,27140.0,21908.0,1209600.0,620.0,5322.24,0.0,15346.56,2.0,16.0,0.0,7812.0,8554.0,2524.0,1974.0,550.0,438.0,0.0,0.0,0.0,12.0,27446.0,1266.0,4.0,664.0,228.0,8690.0,10094.0,904.0,2.0,0.0,0.0,102.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,44.0,12.0,20720.0,2046.0,0.0,0.0,0.0,0.0,0.0,114.32,60.0,16750.0,3328.0,670.0,158.0,230.0,176.0,170.0,370.0,0.0,0.0,0.0,0.0,28.0,4.0,8.0,0.0,6.0,50.0,28.0,5744.0,142.0,0.0,32.0,0.0,0.0,6164.0
neg,1288,74.0,0.0,0.0,0.0,0.0,0.0,14854.0,53220.0,19480.0,3622.0,0.0,0.0,0.0,28954.0,0.0,0.0,0.0,10572.0,16748.0,76734.0,72360.0,56758.0,4460.0,2.0,0.0,0.0,0.0,244.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42294.0,48882.0,0.0,1940.0,814.0,1558.0,906.0,10570.0,75388.0,0.0,0.0,0.0,0.0,26364.0,21580.0,29256.0,11076.0,1372.0,468.0,226.0,616.0,120.0,98.0,144204.0,42.0,36.0,30.0,2.0,28954.0,1178.0,40654.0,15564.0,,,,55680.0,1288.7,144204.0,144204.0,142176.0,462.0,0.0,13796.0,143060.0,91176.0,1209600.0,2038.0,67113.6,0.0,22887.36,14.0,82.0,0.0,4900.0,57124.0,20174.0,6634.0,1964.0,330.0,50.0,0.0,0.0,16.0,144204.0,1268.0,30.0,1484.0,6680.0,7148.0,71762.0,2804.0,0.0,0.0,0.0,170.0,80.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.0,44.0,8.0,12416.0,2660.0,1280.0,374.0,1220.0,122.0,64298.0,52.0,0.0,0.0,288690.0,180.32,186.0,24760.0,9960.0,7112.0,1982.0,8346.0,5920.0,23946.0,9114.0,36.0,0.0,0.0,0.0,38.0,2.0,2.0,0.0,6.0,84.0,136.0,67086.0,29066.0,0.0,0.0,0.0,0.0,69348.0
neg,39802,282.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,576888.0,1630240.0,451234.0,25986.0,1174.0,1301244.0,0.0,0.0,0.0,0.0,0.0,2317320.0,1962688.0,519288.0,303024.0,0.0,0.0,0.0,0.0,480.0,576.0,0.0,0.0,0.0,0.0,0.0,102348.0,1813952.0,607574.0,162532.0,0.0,1858.0,1116.0,986.0,1156.0,3048.0,2670982.0,7260.0,0.0,0.0,0.0,975860.0,537408.0,243818.0,171762.0,149114.0,188170.0,396742.0,23530.0,0.0,0.0,2837118.0,4374.0,9502.0,474.0,2.0,1301244.0,47162.0,329296.0,188878.0,225160.0,233340.0,,55820.0,39801.54,2837118.0,2837118.0,2829358.0,18234.0,984.0,38108.0,412500.0,2686424.0,1209600.0,87044.0,2500319.04,0.0,184549.44,0.0,462.0,0.0,0.0,0.0,112308.0,775516.0,1414782.0,359696.0,17762.0,5768.0,574.0,26.0,2837118.0,3438.0,484.0,46730.0,96474.0,127472.0,2163398.0,241404.0,6966.0,38.0,0.0,1342.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26204.0,30524.0,7094.0,0.0,0.0,86204.0,14404.0,107280.0,12428.0,0.0,0.0,0.0,0.0,835590.0,813.12,1060.0,201156.0,523488.0,513428.0,302630.0,812054.0,331234.0,340.0,296.0,1064.0,716.0,0.0,0.0,238.0,0.0,68.0,0.0,20.0,508.0,1848.0,2484026.0,661102.0,0.0,3176.0,0.0,0.0,2519160.0
neg,61668,,,,0.0,0.0,0.0,0.0,38746.0,1678462.0,2518774.0,267094.0,2926.0,0.0,1710542.0,0.0,0.0,,0.0,0.0,3288256.0,2593144.0,1313492.0,664618.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,4812.0,1630178.0,1660606.0,1110424.0,99982.0,0.0,5918.0,4384.0,4712.0,3666.0,485626.0,3973502.0,28194.0,0.0,0.0,0.0,1782834.0,891708.0,390632.0,294578.0,263198.0,265264.0,335002.0,273228.0,9558.0,0.0,4602926.0,,,,,1710542.0,68470.0,623740.0,684598.0,341620.0,343080.0,337860.0,268960.0,61668.36,4602926.0,4602926.0,,27967.0,,,959840.0,,1209600.0,,3981884.16,0.0,519845.76,,,0.0,0.0,10874.0,720390.0,2539874.0,1093774.0,117484.0,19400.0,4156.0,50.0,,4602926.0,7076.0,1140.0,275554.0,221642.0,376792.0,3303878.0,314192.0,5726.0,2.0,0.0,,,,,,,,,,,41134.0,,,,,,,,,,,,,,,,551174.0,1019520.0,873390.0,405646.0,758130.0,600580.0,266188.0,29338.0,2036.0,0.0,,,,,,,,,,,,,,,,
neg,20,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3646.0,6568.0,866.0,0.0,0.0,4772.0,0.0,60.0,0.0,0.0,0.0,28504.0,25856.0,10182.0,436.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11088.0,0.0,106.0,74.0,100.0,1338.0,872.0,8598.0,0.0,0.0,0.0,0.0,9576.0,462.0,106.0,110.0,48.0,36.0,104.0,352.0,162.0,132.0,38718.0,0.0,0.0,0.0,0.0,4772.0,252.0,8130.0,1980.0,,,,9860.0,19.19,38718.0,38718.0,40078.0,30.0,0.0,3692.0,38400.0,11154.0,1209600.0,78.0,3572.16,0.0,6607.68,0.0,16.0,0.0,0.0,0.0,1854.0,5800.0,2250.0,1170.0,14.0,0.0,0.0,0.0,38718.0,1044.0,26.0,28.0,310.0,1496.0,3736.0,3422.0,990.0,36.0,0.0,18.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,2.0,520.0,52.0,0.0,2.0,0.0,0.0,0.0,1.0,54.0,7910.0,2914.0,30.0,8.0,22.0,32.0,98.0,74.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,14.0,6.0,54.0,3746.0,88.0,0.0,0.0,0.0,0.0,3746.0
neg,36754,320.0,478.0,382.0,0.0,0.0,0.0,0.0,667894.0,1117756.0,20970.0,0.0,0.0,0.0,773582.0,0.0,0.0,0.0,9134.0,12506.0,1679062.0,1558702.0,444340.0,91852.0,0.0,0.0,0.0,0.0,120.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,10016.0,984378.0,812226.0,0.0,1014.0,958.0,1672.0,2006.0,4330.0,1201346.0,595294.0,0.0,0.0,0.0,816628.0,449918.0,161464.0,119896.0,87208.0,54760.0,35858.0,29876.0,16516.0,34496.0,2132742.0,560.0,1868.0,6098.0,0.0,773582.0,16672.0,320844.0,121504.0,271580.0,,,169340.0,36753.16,2132742.0,2132742.0,2117702.0,9349.0,16.0,90000.0,920000.0,1807478.0,1209600.0,22664.0,1679981.76,0.0,123793.92,4.0,350.0,0.0,0.0,14842.0,232068.0,662958.0,686702.0,95224.0,114052.0,774.0,0.0,24.0,2132742.0,4030.0,284.0,24920.0,64988.0,10558.0,1470990.0,217586.0,13094.0,170.0,0.0,1544.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7042.0,1062.0,214.0,1015002.0,121636.0,17184.0,2908.0,1260.0,128.0,2041292.0,11530.0,0.0,0.0,0.0,663.18,636.0,133398.0,98032.0,59282.0,27666.0,55540.0,94752.0,1289722.0,47986.0,236.0,6.0,0.0,0.0,298.0,0.0,48.0,0.0,0.0,212.0,2434.0,1691614.0,1424088.0,0.0,1132.0,0.0,0.0,1691750.0
neg,39234,78.0,0.0,0.0,0.0,0.0,0.0,0.0,9210.0,406494.0,1772052.0,373900.0,41302.0,886.0,1260516.0,0.0,60.0,0.0,0.0,0.0,2245972.0,1896512.0,529458.0,302724.0,0.0,0.0,0.0,0.0,262.0,144.0,0.0,0.0,0.0,0.0,0.0,47182.0,1658028.0,526276.0,372358.0,0.0,2442.0,2012.0,2874.0,38214.0,1678076.0,880114.0,112.0,0.0,0.0,0.0,976842.0,469546.0,227488.0,159920.0,125182.0,111520.0,154502.0,377934.0,910.0,0.0,2775922.0,92.0,174.0,624.0,0.0,1260516.0,53004.0,306358.0,220976.0,229220.0,218300.0,,76740.0,39234.05,2775922.0,2775922.0,2776008.0,18724.0,6570.0,32324.0,350920.0,2603844.0,1209600.0,80878.0,2356359.36,0.0,246077.76,0.0,0.0,0.0,0.0,0.0,58782.0,708488.0,1474606.0,343856.0,14078.0,3772.0,262.0,20.0,2775922.0,3250.0,500.0,88326.0,151092.0,201772.0,2004114.0,141916.0,12832.0,42.0,0.0,1702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27264.0,28354.0,8256.0,0.0,0.0,126912.0,37166.0,124660.0,29070.0,0.0,0.0,0.0,0.0,837810.0,1115.3,1084.0,263866.0,424468.0,389106.0,230510.0,846864.0,447572.0,1238.0,174.0,46.0,0.0,0.0,0.0,62.0,0.0,146.0,0.0,16.0,138.0,480.0,2264930.0,62784.0,58.0,270.0,0.0,0.0,2383994.0
neg,107708,2130706440.0,0.0,0.0,0.0,0.0,0.0,0.0,243898.0,3085134.0,623346.0,23790.0,0.0,0.0,2892350.0,0.0,52.0,0.0,710.0,894.0,5715936.0,5237746.0,875012.0,369792.0,0.0,0.0,0.0,0.0,228.0,942.0,0.0,0.0,0.0,0.0,0.0,0.0,196704.0,3220826.0,558638.0,0.0,2564.0,1916.0,2488.0,3096.0,3664.0,2337966.0,1624474.0,0.0,0.0,0.0,1829952.0,844528.0,358796.0,328810.0,192208.0,134296.0,90800.0,93352.0,95368.0,8058.0,6592862.0,1900.0,910.0,13850.0,4.0,2892350.0,55390.0,458960.0,413740.0,173120.0,154440.0,130700.0,93680.0,107708.33,6592862.0,6592862.0,4281398.0,18015.0,123752.0,46514.0,531780.0,6109772.0,1209600.0,149874.0,5470501.44,0.0,633389.76,36.0,730.0,0.0,0.0,108870.0,1868738.0,1758522.0,219314.0,14054.0,5292.0,1370.0,8.0,472.0,6592862.0,5694.0,710.0,310412.0,205074.0,150192.0,3064048.0,235554.0,4476.0,8.0,0.0,5624.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27954.0,47794.0,13390.0,11286980.0,1346472.0,166804.0,26182.0,12384260.0,1549086.0,6471376.0,17618.0,0.0,0.0,0.0,16.7,1722.0,401778.0,538480.0,377196.0,170506.0,298516.0,232514.0,437940.0,1490236.0,28978.0,24.0,0.0,0.0,262.0,2.0,174.0,0.0,4.0,260.0,2070.0,5440066.0,1619410.0,0.0,48.0,0.0,0.0,5539904.0
neg,40760,568.0,0.0,0.0,0.0,0.0,0.0,0.0,15022.0,75450.0,1694490.0,793830.0,75534.0,1622.0,1210886.0,0.0,128.0,0.0,0.0,0.0,2299158.0,1888050.0,658480.0,348046.0,0.0,0.0,0.0,0.0,684.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,724886.0,1925132.0,5930.0,0.0,2986.0,888.0,1168.0,54626.0,1883376.0,712366.0,506.0,20.0,4.0,8.0,1002896.0,652506.0,191844.0,134268.0,100632.0,86324.0,148754.0,338724.0,0.0,0.0,2958312.0,54.0,86.0,418.0,20.0,1210886.0,41430.0,383212.0,273440.0,272800.0,213480.0,,165920.0,40759.75,2958312.0,2958312.0,2953676.0,17300.0,92.0,49476.0,531880.0,2655948.0,1209600.0,82300.0,2118119.04,0.0,534271.68,0.0,0.0,0.0,0.0,6054.0,58312.0,755270.0,1374826.0,433628.0,24536.0,3250.0,72.0,188.0,2958312.0,4832.0,448.0,1776.0,241034.0,216216.0,1521000.0,660270.0,10336.0,36.0,0.0,2472.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22098.0,28346.0,5098.0,0.0,0.0,75960.0,13874.0,8700.0,1556.0,0.0,0.0,0.0,0.0,1173220.0,1055.7,1220.0,560998.0,432646.0,274348.0,128466.0,242660.0,241834.0,181154.0,163562.0,396666.0,33614.0,0.0,0.0,544.0,0.0,60.0,0.0,174.0,904.0,404.0,2142270.0,54352.0,0.0,62.0,0.0,24.0,2148468.0
neg,8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2682.0,2650.0,0.0,0.0,0.0,1438.0,0.0,188.0,0.0,0.0,0.0,14132.0,12408.0,8452.0,224.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5338.0,0.0,60.0,56.0,40.0,742.0,542.0,3894.0,4.0,0.0,0.0,0.0,3996.0,302.0,84.0,58.0,84.0,138.0,28.0,518.0,24.0,106.0,22600.0,8.0,6.0,0.0,0.0,1438.0,130.0,7042.0,1402.0,,,,8340.0,8.08,22600.0,22600.0,24934.0,24.0,30.0,2182.0,22460.0,5372.0,1209600.0,274.0,1683.84,0.0,2527.68,0.0,8.0,0.0,0.0,0.0,2250.0,2078.0,1000.0,10.0,0.0,0.0,0.0,4.0,22600.0,1180.0,6.0,8.0,10.0,10.0,1840.0,1518.0,728.0,38.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,28.0,14.0,3900.0,398.0,4442.0,8.0,0.0,0.0,0.0,69.86,28.0,3846.0,1352.0,24.0,10.0,32.0,70.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,24.0,1844.0,52.0,0.0,0.0,0.0,0.0,1906.0
neg,274,32.0,0.0,0.0,0.0,0.0,0.0,296.0,14208.0,25744.0,1012.0,0.0,0.0,0.0,15416.0,0.0,0.0,0.0,2996.0,5326.0,31796.0,26202.0,13364.0,2954.0,0.0,0.0,0.0,0.0,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23744.0,17516.0,0.0,1212.0,18.0,16.0,36.0,30.0,7622.0,32312.0,14.0,0.0,0.0,29526.0,7310.0,1818.0,948.0,654.0,332.0,414.0,132.0,42.0,84.0,48242.0,8.0,2.0,10.0,0.0,15416.0,546.0,2462.0,10588.0,,,,12560.0,273.25,48242.0,48242.0,47290.0,125.0,0.0,4404.0,47600.0,41396.0,1209600.0,1174.0,20334.72,0.0,20048.64,2.0,32.0,0.0,0.0,12356.0,13838.0,7406.0,3976.0,3670.0,14.0,0.0,0.0,24.0,48242.0,1202.0,60.0,384.0,924.0,2516.0,10138.0,24028.0,1974.0,34.0,0.0,164.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,74.0,12.0,0.0,0.0,548.0,88.0,320.0,26.0,0.0,0.0,0.0,0.0,0.0,174.72,134.0,21220.0,7904.0,2938.0,728.0,1904.0,3336.0,2258.0,972.0,0.0,0.0,0.0,0.0,26.0,0.0,22.0,0.0,4.0,50.0,94.0,23202.0,1454.0,0.0,10.0,0.0,0.0,23206.0
neg,21450,128.0,0.0,0.0,0.0,0.0,0.0,0.0,1178.0,96310.0,1018768.0,231286.0,11306.0,1884.0,581652.0,0.0,0.0,0.0,0.0,0.0,1141100.0,928204.0,297482.0,179850.0,0.0,0.0,0.0,0.0,412.0,112.0,0.0,0.0,0.0,0.0,0.0,125048.0,1167242.0,68442.0,0.0,0.0,970.0,586.0,762.0,5394.0,840664.0,510764.0,1592.0,0.0,0.0,0.0,511686.0,232248.0,84878.0,66088.0,58782.0,61374.0,99996.0,245658.0,22.0,0.0,1438870.0,16.0,16.0,32.0,2.0,581652.0,17746.0,121388.0,174518.0,246640.0,,,47420.0,21450.19,1438870.0,1438870.0,1430570.0,10954.0,954.0,20112.0,225580.0,1360732.0,1209600.0,41186.0,1115768.64,20.16,243697.92,0.0,0.0,0.0,0.0,0.0,428.0,404206.0,821982.0,123386.0,9326.0,1292.0,112.0,100.0,1438870.0,2316.0,302.0,37522.0,134522.0,93640.0,789682.0,295368.0,7004.0,376.0,0.0,958.0,192.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,10126.0,19364.0,3270.0,0.0,0.0,36880.0,8564.0,14400.0,2700.0,0.0,0.0,0.0,0.0,0.0,623.32,664.0,257940.0,201728.0,161092.0,73180.0,146682.0,102646.0,80776.0,61092.0,206070.0,69526.0,0.0,0.0,116.0,0.0,68.0,0.0,36.0,340.0,260.0,1109932.0,854.0,52.0,58.0,0.0,0.0,1133750.0
neg,40104,390.0,0.0,0.0,0.0,0.0,0.0,0.0,2758.0,1073032.0,1400512.0,231138.0,4470.0,0.0,1111378.0,0.0,0.0,0.0,0.0,0.0,2455738.0,2118410.0,479824.0,247370.0,0.0,0.0,0.0,0.0,566.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,330778.0,2381130.0,2.0,0.0,2812.0,2354.0,4432.0,10794.0,1071556.0,1615480.0,4482.0,0.0,0.0,0.0,768148.0,914144.0,319690.0,251032.0,188288.0,129962.0,97424.0,43220.0,2.0,0.0,2936380.0,10.0,38.0,96.0,14.0,1111378.0,30482.0,245624.0,229572.0,176100.0,215980.0,,79320.0,40103.07,2936380.0,2936380.0,2916316.0,14016.0,8728.0,45762.0,507040.0,2711910.0,1209600.0,86584.0,2366629.44,0.0,342917.76,0.0,0.0,0.0,0.0,0.0,475132.0,1383570.0,787428.0,57240.0,7388.0,1138.0,14.0,10.0,2936380.0,4500.0,628.0,101562.0,140690.0,115854.0,1943294.0,389550.0,15692.0,140.0,0.0,2908.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19144.0,64410.0,19946.0,0.0,0.0,88378.0,12652.0,14454800.0,1583906.0,0.0,0.0,0.0,0.0,521570.0,1400.78,1442.0,369328.0,398510.0,439900.0,312636.0,581606.0,326490.0,157890.0,65696.0,59144.0,710.0,0.0,0.0,338.0,2.0,88.0,0.0,4.0,732.0,730.0,2068058.0,382.0,0.0,1248.0,0.0,14.0,2408194.0
neg,18,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4334.0,1846.0,3014.0,0.0,0.0,0.0,1892.0,0.0,0.0,0.0,774.0,1970.0,4450.0,2674.0,7714.0,950.0,0.0,0.0,0.0,0.0,12.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,7884.0,0.0,90.0,16.0,16.0,42.0,3248.0,5782.0,0.0,0.0,0.0,0.0,6564.0,1398.0,230.0,150.0,42.0,26.0,566.0,218.0,0.0,0.0,12956.0,2.0,2.0,0.0,4.0,1892.0,160.0,4712.0,2978.0,,,,7480.0,17.59,12956.0,12956.0,16534.0,37.0,0.0,1190.0,12700.0,9194.0,1209600.0,314.0,3240.0,0.0,2878.08,0.0,10.0,0.0,0.0,2812.0,2806.0,1306.0,1644.0,626.0,0.0,0.0,0.0,4.0,12956.0,3116.0,10.0,32.0,32.0,14.0,450.0,4358.0,1166.0,16.0,0.0,68.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,438.0,96.0,90.0,22.0,2600.0,264.0,0.0,6.0,0.0,0.0,0.0,65.94,54.0,6156.0,2608.0,266.0,42.0,96.0,14.0,8.0,4.0,0.0,0.0,0.0,0.0,12.0,4.0,2.0,0.0,0.0,14.0,70.0,3772.0,104.0,0.0,0.0,0.0,0.0,3774.0
